datastore size read random oio latency
emc-3disk-raid0 1024 100 75 128 2690.403622
netapp-7disk-sp 1024 100 75 128 647.208493
DASStore 1024 100 75 128 28584.899048
DRSStore2 1024 100 75 128 12186.077416
emc-6diskfc-sp 1024 100 75 128 500.751103
srs7diskfc_netapp 2048 100 75 1 5.375886
netapp-7diskata-dp 2048 100 75 1 11.855090
netapp-3diskata-sp 2048 100 75 1 12.959354
emc-3disk-raid0 2048 100 75 1 16.442746
netapp-7disk-sp 2048 100 75 1 5.385474
DASStore 2048 100 75 1 220.241998
DRSStore2 2048 100 75 1 101.188773
emc-6diskfc-sp 2048 100 75 1 3.996139
srs7diskfc_netapp 2048 100 75 2 10.628389
netapp-7diskata-dp 2048 100 75 2 23.719683
netapp-3diskata-sp 2048 100 75 2 24.784416
emc-3disk-raid0 2048 100 75 2 42.835057
netapp-7disk-sp 2048 100 75 2 10.804992
DASStore 2048 100 75 2 426.411321
DRSStore2 2048 100 75 2 202.524557
emc-6diskfc-sp 2048 100 75 2 7.917441
srs7diskfc_netapp 2048 100 75 4 21.191477
netapp-7diskata-dp 2048 100 75 4 47.084034
netapp-3diskata-sp 2048 100 75 4 49.208451
emc-3disk-raid0 2048 100 75 4 87.788367
netapp-7disk-sp 2048 100 75 4 21.566165
DASStore 2048 100 75 4 848.360542
DRSStore2 2048 100 75 4 381.106358
emc-6diskfc-sp 2048 100 75 4 15.690215
srs7diskfc_netapp 2048 100 75 8 42.521130
netapp-7diskata-dp 2048 100 75 8 93.223833
netapp-3diskata-sp 2048 100 75 8 98.420423
emc-3disk-raid0 2048 100 75 8 167.119962
netapp-7disk-sp 2048 100 75 8 43.140910
DASStore 2048 100 75 8 1720.049751
DRSStore2 2048 100 75 8 807.011220
emc-6diskfc-sp 2048 100 75 8 31.638076
srs7diskfc_netapp 2048 100 75 16 85.523670
netapp-7diskata-dp 2048 100 75 16 186.165966
netapp-3diskata-sp 2048 100 75 16 194.184874
emc-3disk-raid0 2048 100 75 16 340.152468
netapp-7disk-sp 2048 100 75 16 86.006397
DASStore 2048 100 75 16 3677.354902
DRSStore2 2048 100 75 16 1721.175128
emc-6diskfc-sp 2048 100 75 16 63.495977
srs7diskfc_netapp 2048 100 75 32 170.291726
netapp-7diskata-dp 2048 100 75 32 371.058623
netapp-3diskata-sp 2048 100 75 32 388.432222
emc-3disk-raid0 2048 100 75 32 647.784172
netapp-7disk-sp 2048 100 75 32 171.994238
DASStore 2048 100 75 32 7023.565759
DRSStore2 2048 100 75 32 2921.125695
emc-6diskfc-sp 2048 100 75 32 126.730413
srs7diskfc_netapp 2048 100 75 64 340.603629
netapp-7diskata-dp 2048 100 75 64 746.491529
netapp-3diskata-sp 2048 100 75 64 774.767790
emc-3disk-raid0 2048 100 75 64 1464.001897
netapp-7disk-sp 2048 100 75 64 345.937512
DASStore 2048 100 75 64 14283.102903
DRSStore2 2048 100 75 64 6286.349097
emc-6diskfc-sp 2048 100 75 64 251.379681
srs7diskfc_netapp 2048 100 75 128 677.964198
netapp-7diskata-dp 2048 100 75 128 1471.694694
netapp-3diskata-sp 2048 100 75 128 1544.947002
emc-3disk-raid0 2048 100 75 128 1881.392713
netapp-7disk-sp 2048 100 75 128 688.963951
DASStore 2048 100 75 128 25204.476945
DRSStore2 2048 100 75 128 12765.139069
emc-6diskfc-sp 2048 100 75 128 505.001216
srs7diskfc_netapp 4096 100 75 1 5.940777
netapp-7diskata-dp 4096 100 75 1 12.648841
netapp-3diskata-sp 4096 100 75 1 13.368421
emc-3disk-raid0 4096 100 75 1 22.810379
netapp-7disk-sp 4096 100 75 1 5.983089
DASStore 4096 100 75 1 230.110835
DRSStore2 4096 100 75 1 107.730607
emc-6diskfc-sp 4096 100 75 1 4.109583
srs7diskfc_netapp 4096 100 75 2 11.930665
netapp-7diskata-dp 4096 100 75 2 24.965800
netapp-3diskata-sp 4096 100 75 2 26.723623
emc-3disk-raid0 4096 100 75 2 43.222511
netapp-7disk-sp 4096 100 75 2 11.934556
DASStore 4096 100 75 2 404.235939
DRSStore2 4096 100 75 2 188.410219
emc-6diskfc-sp 4096 100 75 2 8.024372
srs7diskfc_netapp 4096 100 75 4 23.439370
netapp-7diskata-dp 4096 100 75 4 50.115707
netapp-3diskata-sp 4096 100 75 4 52.993437
emc-3disk-raid0 4096 100 75 4 86.989641
netapp-7disk-sp 4096 100 75 4 23.781082
DASStore 4096 100 75 4 903.004534
DRSStore2 4096 100 75 4 416.720923
emc-6diskfc-sp 4096 100 75 4 15.963526
srs7diskfc_netapp 4096 100 75 8 47.650956
netapp-7diskata-dp 4096 100 75 8 100.458904
netapp-3diskata-sp 4096 100 75 8 107.018510
emc-3disk-raid0 4096 100 75 8 165.624890
netapp-7disk-sp 4096 100 75 8 47.576979
DASStore 4096 100 75 8 1803.456472
DRSStore2 4096 100 75 8 855.536991
emc-6diskfc-sp 4096 100 75 8 31.976030
srs7diskfc_netapp 4096 100 75 16 93.987218
netapp-7diskata-dp 4096 100 75 16 200.572547
netapp-3diskata-sp 4096 100 75 16 214.017335
emc-3disk-raid0 4096 100 75 16 342.748572
netapp-7disk-sp 4096 100 75 16 95.610170
DASStore 4096 100 75 16 4062.320626
DRSStore2 4096 100 75 16 1692.362190
emc-6diskfc-sp 4096 100 75 16 66.821776
srs7diskfc_netapp 4096 100 75 32 188.413158
netapp-7diskata-dp 4096 100 75 32 399.548234
netapp-3diskata-sp 4096 100 75 32 428.978750
emc-3disk-raid0 4096 100 75 32 538.627859
netapp-7disk-sp 4096 100 75 32 192.633425
DASStore 4096 100 75 32 7680.517482
DRSStore2 4096 100 75 32 3143.019122
emc-6diskfc-sp 4096 100 75 32 128.925054
srs7diskfc_netapp 4096 100 75 64 380.968110
netapp-7diskata-dp 4096 100 75 64 797.136718
netapp-3diskata-sp 4096 100 75 64 859.132246
emc-3disk-raid0 4096 100 75 64 1443.413485
netapp-7disk-sp 4096 100 75 64 381.481543
DASStore 4096 100 75 64 15524.074005
DRSStore2 4096 100 75 64 6508.782453
emc-6diskfc-sp 4096 100 75 64 255.753218
srs7diskfc_netapp 4096 100 75 128 756.539128
netapp-7diskata-dp 4096 100 75 128 1590.137536
netapp-3diskata-sp 4096 100 75 128 1708.139768
emc-3disk-raid0 4096 100 75 128 2680.241401
netapp-7disk-sp 4096 100 75 128 765.399294
DASStore 4096 100 75 128 28090.497573
DRSStore2 4096 100 75 128 13294.488713
emc-6diskfc-sp 4096 100 75 128 512.210626
srs7diskfc_netapp 8192 100 75 1 6.539409
netapp-7diskata-dp 8192 100 75 1 14.032939
netapp-3diskata-sp 8192 100 75 1 15.476043
emc-3disk-raid0 8192 100 75 1 23.255792
netapp-7disk-sp 8192 100 75 1 6.550018
DASStore 8192 100 75 1 249.630474
DRSStore2 8192 100 75 1 109.922096
emc-6diskfc-sp 8192 100 75 1 4.268979
srs7diskfc_netapp 8192 100 75 2 13.093090
netapp-7diskata-dp 8192 100 75 2 27.972600
netapp-3diskata-sp 8192 100 75 2 30.700879
emc-3disk-raid0 8192 100 75 2 42.053698
netapp-7disk-sp 8192 100 75 2 13.012242
DASStore 8192 100 75 2 449.119603
DRSStore2 8192 100 75 2 222.529387
emc-6diskfc-sp 8192 100 75 2 8.362291
srs7diskfc_netapp 8192 100 75 4 26.263934
netapp-7diskata-dp 8192 100 75 4 56.473887
netapp-3diskata-sp 8192 100 75 4 62.570998
emc-3disk-raid0 8192 100 75 4 59.476109
netapp-7disk-sp 8192 100 75 4 25.747285
DASStore 8192 100 75 4 969.569414
DRSStore2 8192 100 75 4 469.886510
emc-6diskfc-sp 8192 100 75 4 16.969930
srs7diskfc_netapp 8192 100 75 8 52.021373
netapp-7diskata-dp 8192 100 75 8 113.121179
netapp-3diskata-sp 8192 100 75 8 124.937938
emc-3disk-raid0 8192 100 75 8 169.468689
netapp-7disk-sp 8192 100 75 8 51.877505
DASStore 8192 100 75 8 1859.027351
DRSStore2 8192 100 75 8 852.122700
emc-6diskfc-sp 8192 100 75 8 34.293986
srs7diskfc_netapp 8192 100 75 16 105.517104
netapp-7diskata-dp 8192 100 75 16 229.949729
netapp-3diskata-sp 8192 100 75 16 252.756925
emc-3disk-raid0 8192 100 75 16 337.804781
netapp-7disk-sp 8192 100 75 16 103.787802
DASStore 8192 100 75 16 3577.566990
DRSStore2 8192 100 75 16 1669.359114
emc-6diskfc-sp 8192 100 75 16 67.114299
srs7diskfc_netapp 8192 100 75 32 208.425801
netapp-7diskata-dp 8192 100 75 32 526.292381
netapp-3diskata-sp 8192 100 75 32 508.069988
emc-3disk-raid0 8192 100 75 32 740.846880
netapp-7disk-sp 8192 100 75 32 206.090129
DASStore 8192 100 75 32 7223.706921
DRSStore2 8192 100 75 32 3209.358048
emc-6diskfc-sp 8192 100 75 32 134.424396
srs7diskfc_netapp 8192 100 75 64 421.541106
netapp-7diskata-dp 8192 100 75 64 923.006016
netapp-3diskata-sp 8192 100 75 64 1010.670122
emc-3disk-raid0 8192 100 75 64 1476.583288
netapp-7disk-sp 8192 100 75 64 415.272652
DASStore 8192 100 75 64 15140.821746
DRSStore2 8192 100 75 64 6865.701258
emc-6diskfc-sp 8192 100 75 64 269.523618
srs7diskfc_netapp 8192 100 75 128 838.313416
netapp-7diskata-dp 8192 100 75 128 1856.233316
netapp-3diskata-sp 8192 100 75 128 2055.071432
emc-3disk-raid0 8192 100 75 128 2909.673030
netapp-7disk-sp 8192 100 75 128 832.106768
DASStore 8192 100 75 128 29909.141985
DRSStore2 8192 100 75 128 15556.311158
emc-6diskfc-sp 8192 100 75 128 533.937320
srs7diskfc_netapp 16384 100 75 1 7.667020
netapp-7diskata-dp 16384 100 75 1 17.324358
netapp-3diskata-sp 16384 100 75 1 19.984731
emc-3disk-raid0 16384 100 75 1 18.290575
netapp-7disk-sp 16384 100 75 1 7.414688
DASStore 16384 100 75 1 260.686528
DRSStore2 16384 100 75 1 124.705447
emc-6diskfc-sp 16384 100 75 1 4.780709
srs7diskfc_netapp 16384 100 75 2 15.257018
netapp-7diskata-dp 16384 100 75 2 40.034287
netapp-3diskata-sp 16384 100 75 2 40.438538
emc-3disk-raid0 16384 100 75 2 47.635691
netapp-7disk-sp 16384 100 75 2 14.875924
DASStore 16384 100 75 2 575.424153
DRSStore2 16384 100 75 2 244.871756
emc-6diskfc-sp 16384 100 75 2 9.418083
srs7diskfc_netapp 16384 100 75 4 30.321862
netapp-7diskata-dp 16384 100 75 4 69.862993
netapp-3diskata-sp 16384 100 75 4 81.273358
emc-3disk-raid0 16384 100 75 4 86.112010
netapp-7disk-sp 16384 100 75 4 29.727793
DASStore 16384 100 75 4 1032.026709
DRSStore2 16384 100 75 4 520.054854
emc-6diskfc-sp 16384 100 75 4 18.537741
srs7diskfc_netapp 16384 100 75 8 62.725351
netapp-7diskata-dp 16384 100 75 8 146.196129
netapp-3diskata-sp 16384 100 75 8 170.015395
emc-3disk-raid0 16384 100 75 8 204.997300
netapp-7disk-sp 16384 100 75 8 59.240281
DASStore 16384 100 75 8 1901.712465
DRSStore2 16384 100 75 8 1032.837609
emc-6diskfc-sp 16384 100 75 8 37.339633
srs7diskfc_netapp 16384 100 75 16 122.480912
netapp-7diskata-dp 16384 100 75 16 288.897164
netapp-3diskata-sp 16384 100 75 16 333.554846
emc-3disk-raid0 16384 100 75 16 418.607262
netapp-7disk-sp 16384 100 75 16 119.647474
DASStore 16384 100 75 16 3567.698961
DRSStore2 16384 100 75 16 1935.979424
emc-6diskfc-sp 16384 100 75 16 73.950523
srs7diskfc_netapp 16384 100 75 32 247.541157
netapp-7diskata-dp 16384 100 75 32 581.134614
netapp-3diskata-sp 16384 100 75 32 681.802631
emc-3disk-raid0 16384 100 75 32 807.907073
netapp-7disk-sp 16384 100 75 32 238.972870
DASStore 16384 100 75 32 7805.214587
DRSStore2 16384 100 75 32 3814.790453
emc-6diskfc-sp 16384 100 75 32 148.713685
srs7diskfc_netapp 16384 100 75 64 494.153547
netapp-7diskata-dp 16384 100 75 64 1183.702610
netapp-3diskata-sp 16384 100 75 64 1367.633553
emc-3disk-raid0 16384 100 75 64 1281.899279
netapp-7disk-sp 16384 100 75 64 477.334395
DASStore 16384 100 75 64 15732.370562
DRSStore2 16384 100 75 64 7275.056395
emc-6diskfc-sp 16384 100 75 64 295.765565
srs7diskfc_netapp 16384 100 75 128 991.115138
netapp-7diskata-dp 16384 100 75 128 2385.929106
netapp-3diskata-sp 16384 100 75 128 2716.225174
emc-3disk-raid0 16384 100 75 128 2908.447585
netapp-7disk-sp 16384 100 75 128 962.143405
DASStore 16384 100 75 128 33529.758980
DRSStore2 16384 100 75 128 14733.793162
emc-6diskfc-sp 16384 100 75 128 594.598190
srs7diskfc_netapp 32768 100 75 1 9.962225
netapp-7diskata-dp 32768 100 75 1 24.137350
netapp-3diskata-sp 32768 100 75 1 29.443371
emc-3disk-raid0 32768 100 75 1 20.054982
netapp-7disk-sp 32768 100 75 1 9.276022
DASStore 32768 100 75 1 274.145501
DRSStore2 32768 100 75 1 142.494937
emc-6diskfc-sp 32768 100 75 1 5.288636
srs7diskfc_netapp 32768 100 75 2 19.924788
netapp-7diskata-dp 32768 100 75 2 51.213790
netapp-3diskata-sp 32768 100 75 2 59.027245
emc-3disk-raid0 32768 100 75 2 68.363706
netapp-7disk-sp 32768 100 75 2 18.654801
DASStore 32768 100 75 2 525.779132
DRSStore2 32768 100 75 2 275.349382
emc-6diskfc-sp 32768 100 75 2 10.469160
srs7diskfc_netapp 32768 100 75 4 39.821333
netapp-7diskata-dp 32768 100 75 4 98.719100
netapp-3diskata-sp 32768 100 75 4 128.229086
emc-3disk-raid0 32768 100 75 4 113.820264
netapp-7disk-sp 32768 100 75 4 37.554232
DASStore 32768 100 75 4 1017.915386
DRSStore2 32768 100 75 4 605.141632
emc-6diskfc-sp 32768 100 75 4 20.873407
srs7diskfc_netapp 32768 100 75 8 79.579037
netapp-7diskata-dp 32768 100 75 8 194.992884
netapp-3diskata-sp 32768 100 75 8 237.274164
emc-3disk-raid0 32768 100 75 8 226.261508
netapp-7disk-sp 32768 100 75 8 74.767602
DASStore 32768 100 75 8 2226.848258
DRSStore2 32768 100 75 8 1059.768911
emc-6diskfc-sp 32768 100 75 8 42.027393
srs7diskfc_netapp 32768 100 75 16 159.869998
netapp-7diskata-dp 32768 100 75 16 384.359310
netapp-3diskata-sp 32768 100 75 16 481.504158
emc-3disk-raid0 32768 100 75 16 450.571316
netapp-7disk-sp 32768 100 75 16 149.394019
DASStore 32768 100 75 16 4569.704586
DRSStore2 32768 100 75 16 2356.159491
emc-6diskfc-sp 32768 100 75 16 83.617279
srs7diskfc_netapp 32768 100 75 32 318.671316
netapp-7diskata-dp 32768 100 75 32 752.544370
netapp-3diskata-sp 32768 100 75 32 953.701443
emc-3disk-raid0 32768 100 75 32 579.204439
netapp-7disk-sp 32768 100 75 32 298.188326
DASStore 32768 100 75 32 8608.902878
DRSStore2 32768 100 75 32 4345.291272
emc-6diskfc-sp 32768 100 75 32 166.766993
srs7diskfc_netapp 32768 100 75 64 638.188893
netapp-7diskata-dp 32768 100 75 64 1507.720024
netapp-3diskata-sp 32768 100 75 64 1895.340483
emc-3disk-raid0 32768 100 75 64 1813.818181
netapp-7disk-sp 32768 100 75 64 596.764562
DASStore 32768 100 75 64 15656.830520
DRSStore2 32768 100 75 64 8624.053456
emc-6diskfc-sp 32768 100 75 64 333.811244
srs7diskfc_netapp 32768 100 75 128 1276.565875
netapp-7diskata-dp 32768 100 75 128 3043.360756
netapp-3diskata-sp 32768 100 75 128 3832.730994
emc-3disk-raid0 32768 100 75 128 3560.274874
netapp-7disk-sp 32768 100 75 128 1186.345989
DASStore 32768 100 75 128 34397.713565
DRSStore2 32768 100 75 128 18296.713813
emc-6diskfc-sp 32768 100 75 128 665.164254
srs7diskfc_netapp 65536 100 75 1 13.919969
netapp-7diskata-dp 65536 100 75 1 31.776315
netapp-3diskata-sp 65536 100 75 1 43.839332
emc-3disk-raid0 65536 100 75 1 33.896715
netapp-7disk-sp 65536 100 75 1 12.484429
DASStore 65536 100 75 1 315.802957
DRSStore2 65536 100 75 1 179.465756
emc-6diskfc-sp 65536 100 75 1 6.103157
srs7diskfc_netapp 65536 100 75 2 28.016395
netapp-7diskata-dp 65536 100 75 2 64.034690
netapp-3diskata-sp 65536 100 75 2 89.566523
emc-3disk-raid0 65536 100 75 2 67.371857
netapp-7disk-sp 65536 100 75 2 25.258194
DASStore 65536 100 75 2 649.748547
DRSStore2 65536 100 75 2 339.062941
emc-6diskfc-sp 65536 100 75 2 12.048593
srs7diskfc_netapp 65536 100 75 4 55.971213
netapp-7diskata-dp 65536 100 75 4 130.469093
netapp-3diskata-sp 65536 100 75 4 173.936054
emc-3disk-raid0 65536 100 75 4 134.552719
netapp-7disk-sp 65536 100 75 4 50.515331
DASStore 65536 100 75 4 1317.361712
DRSStore2 65536 100 75 4 732.238449
emc-6diskfc-sp 65536 100 75 4 24.039537
srs7diskfc_netapp 65536 100 75 8 113.542216
netapp-7diskata-dp 65536 100 75 8 263.745570
netapp-3diskata-sp 65536 100 75 8 346.594909
emc-3disk-raid0 65536 100 75 8 200.168534
netapp-7disk-sp 65536 100 75 8 101.752051
DASStore 65536 100 75 8 2527.342167
DRSStore2 65536 100 75 8 1395.147681
emc-6diskfc-sp 65536 100 75 8 48.372278
srs7diskfc_netapp 65536 100 75 16 227.651043
netapp-7diskata-dp 65536 100 75 16 526.196435
netapp-3diskata-sp 65536 100 75 16 710.942950
emc-3disk-raid0 65536 100 75 16 427.560594
netapp-7disk-sp 65536 100 75 16 206.028446
DASStore 65536 100 75 16 5573.989607
DRSStore2 65536 100 75 16 3275.412461
emc-6diskfc-sp 65536 100 75 16 96.650387
srs7diskfc_netapp 65536 100 75 32 454.218141
netapp-7diskata-dp 65536 100 75 32 1047.456699
netapp-3diskata-sp 65536 100 75 32 1401.267752
emc-3disk-raid0 65536 100 75 32 786.410752
netapp-7disk-sp 65536 100 75 32 407.497548
DASStore 65536 100 75 32 10999.195859
DRSStore2 65536 100 75 32 6430.548770
emc-6diskfc-sp 65536 100 75 32 192.895425
srs7diskfc_netapp 65536 100 75 64 906.733977
netapp-7diskata-dp 65536 100 75 64 2132.059889
netapp-3diskata-sp 65536 100 75 64 2853.669636
emc-3disk-raid0 65536 100 75 64 2337.048465
netapp-7disk-sp 65536 100 75 64 816.864082
DASStore 65536 100 75 64 20906.352735
DRSStore2 65536 100 75 64 11349.034822
emc-6diskfc-sp 65536 100 75 64 384.996029
srs7diskfc_netapp 65536 100 75 128 1822.513071
netapp-7diskata-dp 65536 100 75 128 4290.709131
netapp-3diskata-sp 65536 100 75 128 5738.075983
emc-3disk-raid0 65536 100 75 128 4356.378373
netapp-7disk-sp 65536 100 75 128 1648.926042
DASStore 65536 100 75 128 41906.423363
DRSStore2 65536 100 75 128 24321.699168
emc-6diskfc-sp 65536 100 75 128 769.493215
srs7diskfc_netapp 131072 100 75 1 25.187652
netapp-7diskata-dp 131072 100 75 1 56.625536
netapp-3diskata-sp 131072 100 75 1 77.386031
emc-3disk-raid0 131072 100 75 1 38.568043
netapp-7disk-sp 131072 100 75 1 22.750672
DASStore 131072 100 75 1 390.852729
DRSStore2 131072 100 75 1 213.455158
emc-6diskfc-sp 131072 100 75 1 6.951489
srs7diskfc_netapp 131072 100 75 2 50.791312
netapp-7diskata-dp 131072 100 75 2 130.165422
netapp-3diskata-sp 131072 100 75 2 157.054829
emc-3disk-raid0 131072 100 75 2 76.311803
netapp-7disk-sp 131072 100 75 2 45.105072
DASStore 131072 100 75 2 888.782259
DRSStore2 131072 100 75 2 475.888307
emc-6diskfc-sp 131072 100 75 2 13.622416
srs7diskfc_netapp 131072 100 75 4 101.384341
netapp-7diskata-dp 131072 100 75 4 226.543971
netapp-3diskata-sp 131072 100 75 4 315.293176
emc-3disk-raid0 131072 100 75 4 110.043164
netapp-7disk-sp 131072 100 75 4 90.089446
DASStore 131072 100 75 4 1697.704785
DRSStore2 131072 100 75 4 984.504077
emc-6diskfc-sp 131072 100 75 4 27.464373
srs7diskfc_netapp 131072 100 75 8 204.298261
netapp-7diskata-dp 131072 100 75 8 471.707002
netapp-3diskata-sp 131072 100 75 8 633.870012
emc-3disk-raid0 131072 100 75 8 253.517834
netapp-7disk-sp 131072 100 75 8 181.012520
DASStore 131072 100 75 8 3373.642560
DRSStore2 131072 100 75 8 1850.590885
emc-6diskfc-sp 131072 100 75 8 54.540232
srs7diskfc_netapp 131072 100 75 16 409.515353
netapp-7diskata-dp 131072 100 75 16 922.928441
netapp-3diskata-sp 131072 100 75 16 1263.765387
emc-3disk-raid0 131072 100 75 16 465.719195
netapp-7disk-sp 131072 100 75 16 362.895678
DASStore 131072 100 75 16 7001.990426
DRSStore2 131072 100 75 16 3755.885069
emc-6diskfc-sp 131072 100 75 16 110.160782
srs7diskfc_netapp 131072 100 75 32 818.066054
netapp-7diskata-dp 131072 100 75 32 1814.795473
netapp-3diskata-sp 131072 100 75 32 2492.378113
emc-3disk-raid0 131072 100 75 32 1209.731761
netapp-7disk-sp 131072 100 75 32 734.869700
DASStore 131072 100 75 32 12893.077508
DRSStore2 131072 100 75 32 7457.521253
emc-6diskfc-sp 131072 100 75 32 219.371718
srs7diskfc_netapp 131072 100 75 64 1656.420452
netapp-7diskata-dp 131072 100 75 64 3714.218976
netapp-3diskata-sp 131072 100 75 64 5208.690894
emc-3disk-raid0 131072 100 75 64 1616.902797
netapp-7disk-sp 131072 100 75 64 1470.440845
DASStore 131072 100 75 64 26119.462611
DRSStore2 131072 100 75 64 12993.829198
emc-6diskfc-sp 131072 100 75 64 440.179652
srs7diskfc_netapp 131072 100 75 128 3283.547082
netapp-7diskata-dp 131072 100 75 128 7236.599958
netapp-3diskata-sp 131072 100 75 128 10134.617810
emc-3disk-raid0 131072 100 75 128 4761.206936
netapp-7disk-sp 131072 100 75 128 2936.104104
DASStore 131072 100 75 128 50357.443140
DRSStore2 131072 100 75 128 28638.951193
emc-6diskfc-sp 131072 100 75 128 875.573602
srs7diskfc_netapp 1024 0 100 1 8.273199
netapp-7diskata-dp 1024 0 100 1 38.974939
netapp-3diskata-sp 1024 0 100 1 48.243445
emc-3disk-raid0 1024 0 100 1 0.788763
netapp-7disk-sp 1024 0 100 1 9.810723
DASStore 1024 0 100 1 1.690108
DRSStore2 1024 0 100 1 1.605133
emc-6diskfc-sp 1024 0 100 1 0.781099
srs7diskfc_netapp 1024 0 100 2 15.165472
netapp-7diskata-dp 1024 0 100 2 62.135708
netapp-3diskata-sp 1024 0 100 2 66.914019
emc-3disk-raid0 1024 0 100 2 2.571401
netapp-7disk-sp 1024 0 100 2 16.262189
DASStore 1024 0 100 2 6.816792
DRSStore2 1024 0 100 2 6.558050
emc-6diskfc-sp 1024 0 100 2 2.597977
srs7diskfc_netapp 1024 0 100 4 29.250762
netapp-7diskata-dp 1024 0 100 4 103.579453
netapp-3diskata-sp 1024 0 100 4 108.127140
emc-3disk-raid0 1024 0 100 4 5.102687
netapp-7disk-sp 1024 0 100 4 29.847136
DASStore 1024 0 100 4 12.569262
DRSStore2 1024 0 100 4 11.968709
emc-6diskfc-sp 1024 0 100 4 5.173583
srs7diskfc_netapp 1024 0 100 8 57.924348
netapp-7diskata-dp 1024 0 100 8 183.060359
netapp-3diskata-sp 1024 0 100 8 191.850694
emc-3disk-raid0 1024 0 100 8 10.238990
netapp-7disk-sp 1024 0 100 8 58.675110
DASStore 1024 0 100 8 24.937202
DRSStore2 1024 0 100 8 24.900606
emc-6diskfc-sp 1024 0 100 8 10.341302
srs7diskfc_netapp 1024 0 100 16 115.115381
netapp-7diskata-dp 1024 0 100 16 337.039886
netapp-3diskata-sp 1024 0 100 16 343.153585
emc-3disk-raid0 1024 0 100 16 20.891285
netapp-7disk-sp 1024 0 100 16 114.718031
DASStore 1024 0 100 16 53.618786
DRSStore2 1024 0 100 16 52.018660
emc-6diskfc-sp 1024 0 100 16 21.119555
srs7diskfc_netapp 1024 0 100 32 226.873507
netapp-7diskata-dp 1024 0 100 32 611.412579
netapp-3diskata-sp 1024 0 100 32 661.334577
emc-3disk-raid0 1024 0 100 32 41.245103
netapp-7disk-sp 1024 0 100 32 231.557959
DASStore 1024 0 100 32 105.204199
DRSStore2 1024 0 100 32 101.213699
emc-6diskfc-sp 1024 0 100 32 41.074383
srs7diskfc_netapp 1024 0 100 64 459.454316
netapp-7diskata-dp 1024 0 100 64 1158.850489
netapp-3diskata-sp 1024 0 100 64 1227.994869
emc-3disk-raid0 1024 0 100 64 83.637231
netapp-7disk-sp 1024 0 100 64 457.253671
DASStore 1024 0 100 64 203.206907
DRSStore2 1024 0 100 64 196.669243
emc-6diskfc-sp 1024 0 100 64 84.698454
srs7diskfc_netapp 1024 0 100 128 918.455701
netapp-7diskata-dp 1024 0 100 128 2203.410084
netapp-3diskata-sp 1024 0 100 128 2363.204806
emc-3disk-raid0 1024 0 100 128 162.434255
netapp-7disk-sp 1024 0 100 128 918.652696
DASStore 1024 0 100 128 399.636852
DRSStore2 1024 0 100 128 388.425397
emc-6diskfc-sp 1024 0 100 128 161.125821
srs7diskfc_netapp 2048 0 100 1 8.236086
netapp-7diskata-dp 2048 0 100 1 17.643668
netapp-3diskata-sp 2048 0 100 1 19.305180
emc-3disk-raid0 2048 0 100 1 1.521247
netapp-7disk-sp 2048 0 100 1 8.329673
DASStore 2048 0 100 1 3.579438
DRSStore2 2048 0 100 1 3.563395
emc-6diskfc-sp 2048 0 100 1 1.518209
srs7diskfc_netapp 2048 0 100 2 16.287939
netapp-7diskata-dp 2048 0 100 2 34.895826
netapp-3diskata-sp 2048 0 100 2 37.238223
emc-3disk-raid0 2048 0 100 2 2.602020
netapp-7disk-sp 2048 0 100 2 16.421020
DASStore 2048 0 100 2 7.140705
DRSStore2 2048 0 100 2 7.025410
emc-6diskfc-sp 2048 0 100 2 2.625642
srs7diskfc_netapp 2048 0 100 4 32.876709
